RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
27,2,3,3,0.61
43,1,1,NA,NA
2,1,3,8,0.95
45,1,6,9,2.63
4,1,2,4,0.5
11,1,4,5,0.75
31,1,3,15,3.6
34,1,3,4,1.23
10,1,4,6,0.9
29,2,3,7,1.07
58,2,4,7,1.68
22,1,4,3,0.31
30,1,3,8,1.58
47,2,3,15,5
20,1,3,5,0.5
38,2,7,8,2.32
52,1,3,7,1.47
28,2,2,14,5
72,2,3,3,1.03
66,2,1,7,1.25
56,2,6,5,0.51
10,1,2,15,4.19
2,2,3,15,5
40,2,4,2,0.57
80,2,3,8,4.28
10,1,4,4,0.68
58,2,2,14,3.35
69,2,2,6,1.59
42,1,6,77,NA
16,2,6,15,3.93
22,1,2,12,2.02
4,2,2,12,3.99
41,2,1,14,2.1
48,1,3,14,4.77
80,2,3,5,1.29
67,2,1,8,1.14
9,1,3,14,3.51
4,1,3,15,5
9,1,4,9,1.88
5,2,1,5,0.38
2,2,1,14,2.87
51,2,3,15,5
7,1,3,15,4.19
80,2,3,7,3.83
8,1,3,9,2.15
56,2,3,2,0.78
4,1,6,14,2.9
80,2,3,2,0.72
57,1,3,7,1.43
12,2,3,6,0.9
60,1,4,3,0.71
47,2,2,8,2.1
41,1,3,9,1.45
47,2,4,12,NA
70,2,6,3,0.85
54,2,3,2,0.57
68,2,4,5,1.89
14,1,1,NA,NA
11,1,3,1,0.03
11,2,1,2,0.29
7,2,4,3,0.76
57,2,6,14,5
20,2,4,14,3.35
14,1,1,1,0.1
18,1,3,8,1.81
24,2,6,4,0.81
13,1,1,99,NA
73,1,6,2,0.77
80,1,3,6,1.39
24,1,3,14,5
12,1,3,6,0.88
38,1,1,7,1.27
1,1,2,3,0.34
20,2,3,10,0.87
5,2,1,14,2.66
3,2,4,8,2.9
25,2,4,2,0.34
39,2,3,4,1.28
7,1,3,5,1.02
65,2,2,6,1.54
22,2,3,15,4.3
43,1,3,12,NA
15,2,6,7,1.79
4,2,3,10,2.22
27,1,3,10,3.28
48,1,4,15,4.82
59,1,6,15,5
0,1,3,14,4.1
73,1,3,7,2.42
1,2,7,8,1.79
24,2,4,6,2.61
32,2,6,7,2.23
44,2,3,9,2.31
21,2,4,1,0.13
59,1,3,12,NA
36,2,3,2,0.17
35,1,3,7,1.25
27,1,2,8,4.63
7,1,4,3,0.32
7,2,7,15,3.63
42,1,4,15,2.49
73,2,6,7,1.43
68,1,4,4,1.57
67,2,1,3,0.64
22,2,6,9,2.61
16,1,2,8,1.42
78,1,1,8,2.12
26,2,4,6,1.03
12,2,4,6,1.72
3,2,2,7,2.2
36,1,6,15,5
60,2,3,6,2.57
30,1,3,6,1.2
61,1,2,14,3.09
4,2,4,3,0.36
24,1,3,5,0.72
53,1,2,7,2.42
0,2,3,15,5
19,2,1,9,2.59
44,2,1,NA,NA
15,2,4,9,2.15
41,2,4,15,4.07
4,1,1,15,4.4
17,2,6,15,5
9,2,1,14,3.45
19,1,7,15,3.37
11,1,4,14,3.84
16,2,3,1,0
3,1,4,4,0.77
5,2,4,7,2.54
8,1,4,2,0.29
60,1,2,14,3.22
2,1,3,15,4.61
53,1,3,5,0.98
4,1,3,15,5
38,2,3,15,4.9
42,1,3,14,5
13,2,3,1,0.09
20,1,6,12,NA
46,2,6,15,5
65,1,3,9,3.93
29,2,4,3,0.42
4,2,1,1,0.13
53,2,6,15,4.84
0,2,4,3,0.41
24,1,4,4,0.92
44,2,4,4,1.31
42,2,3,2,0.39
8,2,1,13,NA
5,1,1,5,0.63
12,2,1,4,0.65
30,1,4,10,2.94
0,2,3,5,0.93
5,2,4,1,0.03
63,1,3,6,2.14
67,2,4,9,4.07
24,1,2,12,NA
7,2,1,8,1.34
23,1,3,6,2.74
60,2,4,7,2.67
21,2,3,2,0.26
58,2,3,2,0.83
73,1,2,15,4.16
4,2,4,5,0.76
51,2,3,15,5
1,2,1,6,1.06
26,1,1,8,3.22
38,1,1,6,1.54
0,2,3,15,5
67,2,1,6,1.38
76,1,4,9,3.03
20,2,3,7,2.23
16,2,2,2,0.36
77,2,4,4,1.02
62,1,4,3,0.87
51,1,3,14,5
35,2,4,4,0.57
7,1,3,77,NA
24,1,4,9,2.18
28,2,7,14,3.09
4,2,4,13,NA
16,1,2,8,1.65
12,1,7,8,2.41
2,1,1,15,3.7
43,2,6,15,5
4,1,3,15,5
11,1,6,5,0.84
54,1,3,15,4.48
36,1,3,6,1.11
70,1,3,15,5
2,1,1,6,0.91
10,2,3,1,0.01
48,1,4,6,2.57
23,2,1,7,0.69
6,1,1,5,0.29
41,2,7,8,2.76
39,2,3,15,5
49,2,3,7,3.26
37,1,3,15,5
2,1,1,12,0.54
0,2,1,14,1.04
1,1,3,6,1.44
30,1,2,9,1.97
80,2,3,10,5
78,1,3,15,5
53,2,6,15,5
12,1,1,5,0.73
80,2,2,9,2.63
3,1,3,5,0.93
19,2,1,2,0.4
80,2,3,4,1.46
71,2,4,3,0.9
6,2,3,6,1.69
17,2,3,NA,NA
16,2,6,NA,NA
2,2,4,2,0.51
41,1,3,6,0.59
3,2,3,14,4.5
75,2,3,7,2.26
8,2,3,15,5
66,2,3,6,1.59
23,1,6,15,3.17
6,1,7,6,0.91
48,2,4,4,0.86
43,2,1,7,1.5
21,2,2,7,2.58
14,1,4,1,0.07
70,2,3,15,5
7,2,3,7,1.49
74,2,3,8,3.12
46,2,4,7,1.95
1,2,1,4,0.57
60,1,1,7,2.26
36,1,1,12,NA
2,1,1,15,4.17
12,1,4,15,5
46,1,3,15,5
28,1,3,6,1.22
1,1,1,6,1.06
80,1,4,9,3.07
14,2,4,9,2.68
52,1,3,12,0
31,2,6,10,2.94
44,1,3,7,2.54
46,1,4,6,1.93
4,1,3,3,0.9
3,1,7,4,0.64
36,1,3,7,0.9
54,2,2,15,5
63,2,6,15,5
60,2,4,5,1.53
18,2,4,9,3.87
31,2,3,6,1
3,2,1,15,4.53
62,1,2,6,1.36
80,2,3,6,1.78
80,1,3,6,2.03
0,2,4,2,0.4
5,2,2,6,1.06
10,1,4,3,0.42
8,2,4,8,1.61
53,2,3,10,3.68
8,1,7,6,1.07
44,2,3,4,1.02
79,2,2,3,1.22
38,2,3,12,NA
6,1,6,NA,NA
44,2,3,5,0.5
9,2,3,14,2.94
2,2,3,15,5
32,1,1,6,1.27
72,2,3,4,1.14
14,2,3,15,4.9
80,1,3,3,0.71
8,2,4,5,0.72
24,1,3,15,1.62
18,2,1,5,0.56
5,2,6,8,1.89
80,1,6,14,5
74,1,3,5,0.84
40,2,6,6,2.16
66,1,4,12,1.75
14,1,2,7,2.45
0,2,3,15,5
33,2,4,6,0.69
76,2,4,9,3.56
1,2,3,1,0.13
22,2,4,3,0.72
4,1,2,NA,NA
58,2,6,10,3.54
5,1,6,15,5
10,2,2,5,0.76
58,2,3,15,5
6,1,4,10,3.1
41,2,1,15,5
14,2,7,8,1.13
19,1,1,15,4.71
11,1,2,4,0.87
17,2,4,7,1.33
64,1,3,6,1.28
63,1,4,6,2.14
20,1,3,15,2.44
26,2,3,8,1.99
8,2,4,15,3.96
26,1,4,6,1.74
1,2,4,6,1.17
58,2,6,13,NA
61,1,6,5,0.72
27,1,1,3,0.73
57,2,7,8,2.12
3,2,4,7,1.27
18,2,1,14,2.27
62,2,1,8,3.09
12,1,3,15,5
50,1,4,NA,NA
29,1,1,7,1.71
45,1,1,7,3.08
20,2,4,1,0.04
6,1,4,5,1.27
50,2,1,9,2.63
36,2,7,5,1.21
21,2,2,15,5
22,2,3,9,3.94
4,2,1,6,0.52
54,1,4,6,1.33
67,2,3,9,4.05
25,2,3,14,2.87
62,1,3,8,2.9
0,2,2,1,0.11
31,2,6,15,5
14,2,3,14,3.3
48,1,3,15,5
9,1,4,5,0.48
59,1,6,15,5
4,1,2,3,0.45
4,1,4,12,NA
11,1,4,6,0.94
54,2,1,5,0.96
5,2,1,4,0.47
45,1,3,6,0.88
40,1,6,2,0.16
49,2,4,8,3.22
5,2,6,15,5
18,2,1,13,0.44
80,2,3,12,NA
74,1,3,9,3.74
3,1,3,7,1.13
35,2,4,8,2.53
34,1,4,6,1.26
6,1,4,1,0.07
80,1,3,6,1.88
10,1,7,4,0.91
1,1,2,14,2.53
9,1,4,14,2.72
59,2,3,15,5
31,1,3,6,2.83
3,2,1,7,1.49
5,1,7,6,1.27
55,2,3,15,5
59,1,3,1,0.01
14,2,6,15,5
30,2,3,10,2.73
0,1,3,7,1.45
43,1,6,14,3.18
18,2,2,15,3.17
53,1,4,7,2.45
4,2,4,3,0.32
80,1,4,8,0.86
1,1,1,6,0.84
34,1,2,15,2.44
1,1,7,6,1.52
66,2,4,6,1.91
16,1,4,8,1.29
15,2,3,15,5
16,1,3,8,2.69
16,2,1,2,0.29
80,1,3,77,NA
41,1,3,15,4.88
80,1,3,7,2.23
72,2,4,7,2.02
65,2,3,15,5
1,1,4,15,4.3
0,2,1,15,5
47,1,2,77,NA
40,1,6,15,5
65,1,4,14,5
2,2,4,4,0.61
5,1,4,6,1.93
15,1,7,3,0.42
68,2,3,3,0.99
15,2,3,15,5
72,1,6,7,3.48
80,2,3,7,3.74
8,1,4,3,0.89
23,1,7,15,5
38,2,4,15,5
43,1,6,15,5
60,1,3,15,5
42,1,3,5,1.01
43,1,3,14,3.14
0,1,1,8,1.14
1,1,2,7,1.19
20,1,4,4,0.77
36,1,3,7,2.14
69,1,3,8,3.18
22,2,3,4,1
26,1,1,3,0.72
56,2,3,12,3.92
59,2,3,3,1.11
2,2,2,5,0.69
5,2,1,6,1.07
9,1,1,6,0.88
24,1,4,6,1.26
8,2,2,5,1.23
2,2,3,8,2.1
0,2,1,77,NA
60,2,4,14,5
7,2,1,7,1.16
65,2,3,7,2.39
36,1,6,15,4.04
1,1,1,15,5
2,2,4,6,0.78
0,2,1,3,0.73
1,2,2,10,2.97
3,1,4,2,0.35
48,2,2,2,0.22
9,2,1,1,0.14
18,2,7,4,0.74
57,1,3,15,5
9,1,1,6,1.03
10,1,2,7,1.49
30,1,3,8,2.57
0,2,3,2,0.53
33,2,4,8,3.18
45,1,1,7,1.5
15,1,2,5,1.23
80,2,3,3,0.85
31,2,3,6,0.57
10,1,6,15,2.81
7,2,1,4,0.63
35,2,4,8,2.58
36,1,1,7,1.57
65,1,3,15,5
20,1,3,5,0
6,2,7,15,3.37
50,2,3,3,0.61
9,1,2,4,0.47
23,1,4,6,1.31
52,2,4,7,1.7
3,2,7,9,2.15
3,1,2,8,1.79
13,2,4,6,0.69
49,1,2,12,2.33
58,1,1,6,1.52
79,1,3,4,1.49
2,2,3,5,0.86
58,2,2,7,3.75
42,1,3,14,3.79
14,1,3,14,2.24
56,2,6,10,3.54
25,1,3,6,2.44
55,1,4,8,2.56
14,1,3,6,1.54
42,2,3,7,1.78
7,1,1,9,2.51
61,2,6,9,2.31
61,2,3,77,NA
35,2,2,15,2.18
22,1,2,15,4.67
19,1,2,5,0.45
9,2,7,7,1.13
19,2,2,77,NA
35,2,4,5,0.56
34,1,3,1,0.03
25,2,7,3,0.9
0,1,6,10,2.73
28,2,3,6,0.93
68,2,1,3,1.1
75,2,3,7,3.26
79,2,3,9,2.14
57,2,3,14,4.81
80,2,3,6,2.19
18,2,1,6,1.06
3,2,4,4,0.64
7,1,1,15,4.35
17,1,4,5,0.48
45,1,2,15,5
59,2,6,6,2.61
39,1,6,15,5
11,2,3,7,1.77
67,2,1,2,0.32
6,1,7,5,0.84
6,1,2,5,0.73
6,2,7,14,3.37
23,2,3,5,0.5
28,2,1,7,1.26
46,1,4,8,2.1
16,1,6,12,NA
63,2,3,4,1.14
24,2,1,6,0.56
60,1,3,15,5
52,2,1,14,3.79
18,1,1,15,3.63
68,1,2,15,5
0,1,2,8,1.61
7,1,3,8,2.86
0,2,1,4,0.64
23,2,3,4,0.48
6,2,3,5,0.7
29,2,4,7,1.43
70,2,1,12,NA
55,2,2,6,1.93
40,1,3,7,2.54
12,2,6,15,5
4,1,3,3,0.51
76,2,3,7,2.53
66,1,1,7,2.58
80,2,4,15,5
30,2,4,5,1.02
61,1,6,7,2.2
30,2,7,8,1.81
3,2,3,12,NA
42,1,2,10,2.19
58,1,3,15,5
47,1,4,9,5
16,2,1,10,2.33
25,1,4,12,5
18,2,6,13,0.01
7,2,7,4,0.64
26,1,6,7,1.68
55,2,4,14,3.31
33,1,6,15,5
12,1,4,8,1.89
80,2,3,8,3.22
34,1,3,15,4.28
29,1,3,8,2.27
22,1,7,15,4.06
5,1,4,3,0.42
50,1,4,10,2.97
7,1,3,5,0.88
80,1,3,5,1.97
13,2,6,14,3.35
39,2,3,12,NA
7,1,1,77,NA
16,1,1,15,3.48
49,2,2,10,2.15
62,2,1,99,NA
28,2,3,7,3.43
10,2,1,15,5
51,2,4,1,0.39
5,2,3,2,0.37
1,2,1,9,2.97
37,1,1,15,5
1,2,4,77,NA
30,2,3,8,1.74
9,1,4,6,0.9
48,2,3,2,0.78
11,1,1,99,NA
80,1,1,5,1.23
11,1,4,8,2.29
41,2,6,77,NA
63,1,3,14,5
2,1,7,6,1.54
38,1,6,15,5
44,2,3,15,5
0,1,1,2,0.24
1,2,4,6,1.05
12,1,2,7,1.52
12,1,3,14,3.9
7,1,1,6,1.52
18,2,3,6,1.06
12,2,4,6,1.27
20,1,3,10,2.6
48,1,7,5,0.65
21,1,3,3,0.55
12,2,1,15,3.63
34,1,1,3,0.42
46,1,6,9,3.07
80,1,3,5,1.55
27,1,3,2,0.3
6,2,4,4,0.49
49,1,1,7,1.83
11,2,4,1,0.02
45,2,6,14,3.48
80,1,2,3,0.51
67,1,4,7,2.54
5,2,1,5,0.96
0,2,2,15,3.13
34,2,4,6,2.16
65,1,1,5,1.29
64,2,4,8,0.82
13,2,4,4,0.86
58,1,4,6,2.06
2,2,1,6,0.63
8,2,1,2,0
16,2,4,5,0.75
43,2,3,2,0.37
73,2,3,5,2.09
19,1,4,14,2.53
20,2,4,15,4.82
6,2,1,9,1.45
33,1,4,15,5
36,1,3,7,1.13
27,1,4,12,NA
80,1,3,8,4.28
1,1,4,99,NA
59,1,4,14,5
13,2,4,9,2.15
15,2,1,13,NA
0,1,3,14,3.82
36,1,7,4,0.64
3,2,7,6,1.47
55,1,1,14,3.5
41,2,2,15,5
67,2,3,5,1.89
5,1,3,5,0.85
63,1,3,4,1.18
0,2,3,6,1.23
24,1,4,15,5
59,2,3,7,2.38
80,2,2,8,2.43
11,2,1,NA,NA
17,2,3,3,0.63
1,1,3,9,2.62
62,1,2,8,4.35
64,2,3,9,3.93
4,2,4,4,0.61
33,1,1,6,1.16
56,1,3,9,2.34
80,2,3,7,2.39
25,2,3,5,0.72
16,1,3,6,1.26
1,1,1,8,0.94
69,2,1,5,1.02
59,2,6,7,2.26
36,2,4,14,4.42
50,1,4,14,3.37
25,1,4,7,1.31
51,2,4,2,0.77
0,1,6,15,5
8,2,2,NA,0.3
7,2,7,7,1.25
75,1,1,13,NA
44,2,1,7,1.05
21,2,4,6,1.16
75,1,3,5,1.46
1,1,4,1,0.06
31,1,3,6,1.27
2,1,3,2,0.36
6,2,2,4,0.65
13,1,7,5,0.38
34,2,4,8,2.29
20,2,2,7,2.23
11,2,3,6,1.54
6,2,3,6,1.23
10,1,1,7,1.76
24,2,4,6,0.78
33,1,2,3,0.31
65,2,4,7,2.29
51,1,7,77,0.09
3,1,2,13,NA
25,2,3,15,5
23,1,4,7,2.84
30,1,4,8,1.81
49,1,3,14,5
2,1,6,4,0.63
8,1,6,15,4.04
55,1,6,9,3.03
10,1,3,14,3.14
27,1,3,15,5
5,1,4,8,2.29
66,1,3,7,1.08
18,1,3,9,2.82
8,2,4,3,0.51
4,1,4,14,2.72
7,2,6,15,5
53,1,4,15,5
23,1,2,13,1.04
77,1,3,3,1.2
61,2,1,2,0.19
80,2,4,13,NA
0,2,3,3,0.36
5,1,1,12,NA
52,2,2,4,0.58
18,2,6,1,0.15
18,1,4,5,0.86
43,2,2,3,0.45
61,1,6,12,NA
67,2,2,6,1.72
10,1,6,15,5
5,1,3,15,3.63
64,2,3,6,1.93
26,1,4,15,5
27,2,7,15,4.77
33,1,4,15,5
0,2,2,4,0.57
53,1,2,77,NA
56,1,1,7,1.27
8,1,4,6,0.78
42,1,1,5,1.27
20,1,3,6,1.33
46,1,7,15,5
34,2,3,1,0.03
61,1,4,5,1.27
58,1,4,12,NA
9,1,4,4,0.45
45,1,6,15,5
45,1,1,9,3.93
72,1,1,3,0.64
67,1,6,10,2.73
1,2,2,14,3.48
23,1,7,1,0.01
33,1,7,14,3.66
10,1,1,12,NA
37,2,3,3,0.43
0,2,1,13,NA
13,1,4,4,0.61
68,2,6,5,0.86
18,1,3,14,2.27
0,1,6,15,5
40,1,4,7,2.37
38,1,3,5,1.13
60,1,4,9,5
68,1,4,2,0.61
16,1,1,5,0.73
57,2,2,77,NA
76,1,1,4,0.77
16,1,3,15,0
42,2,1,7,1.38
0,2,1,5,0.63
52,1,3,2,0.73
57,2,3,2,0.74
80,2,3,6,1.27
6,2,3,15,5
47,2,1,1,0.27
1,1,3,15,4.9
63,1,1,8,2.9
19,2,1,4,0.82
3,1,4,6,0.78
5,1,3,6,1.02
40,2,4,12,NA
9,2,6,15,4.3
14,2,3,15,5
27,2,2,5,1.01
75,1,6,7,2.58
38,1,4,6,1.24
9,1,4,1,0.03
55,2,2,9,2.34
80,1,3,10,3.46
24,1,6,3,0.56
74,2,2,13,NA
15,2,2,9,1.99
41,2,3,2,0.25
63,2,1,7,1.26
40,1,4,5,0.84
5,2,6,14,3.77
56,1,3,15,5
6,1,2,6,0.83
80,2,3,77,NA
31,2,3,15,5
6,1,2,8,1.34
63,2,4,2,0.46
61,1,4,2,0.6
26,2,4,9,2.64
17,2,1,6,1.86
78,2,7,4,1.41
58,1,3,3,1.11
8,1,3,3,0.5
34,2,4,5,0.72
11,2,3,5,0.73
13,1,6,15,4.35
57,2,2,7,3.05
2,2,1,9,2.51
68,2,1,77,NA
6,1,2,99,NA
17,2,2,5,0.58
18,1,4,9,1.72
7,2,3,15,5
68,1,3,6,1.48
10,2,3,6,0.59
13,1,1,15,3.48
0,1,4,2,0.34
6,1,3,10,2.36
42,2,6,7,1.82
0,2,1,8,1.63
15,1,2,3,0.2
43,1,3,15,5
36,1,2,13,NA
28,1,6,7,1.68
18,2,3,7,1.59
12,1,3,6,0.91
48,2,6,15,5
43,2,1,NA,NA
73,2,3,13,NA
72,1,6,8,2.9
55,2,4,7,3.26
16,1,1,14,2.11
50,1,4,3,0.51
21,2,3,14,3.84
38,1,6,15,5
4,1,2,9,2.82
69,2,3,1,0.12
9,2,1,9,0.22
12,1,4,1,0.07
33,2,3,15,5
41,2,3,15,4.72
80,1,1,15,5
1,1,1,10,1.67
27,1,6,14,3.97
33,2,6,NA,NA
44,2,6,14,3.98
4,1,4,6,1.27
5,1,4,2,0.3
36,2,4,10,4.51
1,1,4,2,0.46
44,1,1,6,1.64
37,2,3,9,2.38
11,2,3,15,5
8,2,4,6,1.36
32,1,3,14,3.45
3,2,4,NA,NA
47,1,4,7,2.58
64,1,2,6,1.93
0,2,4,8,1.58
52,2,2,8,3.09
4,1,3,14,3.79
12,2,2,2,0.38
5,2,1,7,1.25
35,1,3,14,3.18
57,1,4,12,0.44
0,1,3,13,NA
11,1,6,15,5
73,1,7,3,1.24
25,2,3,15,5
3,2,2,NA,NA
69,2,6,1,0.12
1,1,2,1,0.06
1,1,2,7,1.82
16,2,4,6,0.78
65,1,4,3,0.93
10,1,3,10,2.03
24,2,4,6,0.78
2,1,4,7,1.47
17,2,2,14,2.25
17,1,2,9,2.18
53,1,2,4,0.95
66,1,2,5,1.29
30,2,6,7,1.55
76,1,3,7,2.42
21,1,4,8,1.42
64,1,1,4,0.72
20,1,2,15,2.27
1,1,3,7,1.07
45,1,3,14,3.1
8,1,3,6,1
51,1,2,4,0.77
33,2,3,15,3.63
31,2,3,9,2.34
31,2,3,15,5
14,2,2,12,NA
23,1,3,15,5
15,2,1,4,0.42
2,1,4,4,0.64
80,2,4,4,0.84
33,2,4,12,4.03
80,1,4,5,1.39
73,1,7,5,0.67
0,1,4,5,0.83
33,1,3,10,2.36
45,2,4,9,1.99
6,2,2,77,NA
47,1,1,2,0.28
12,1,3,15,5
7,1,1,5,0.73
47,2,1,5,0.84
65,1,1,7,1.87
42,2,6,7,2.73
62,2,3,4,1.53
2,2,6,3,0.6
0,1,1,15,5
33,1,2,10,4.32
15,1,3,8,1.91
4,1,4,5,0.83
44,2,3,6,1.93
64,1,1,9,5
1,1,2,7,1.06
5,1,7,15,5
64,2,4,14,5
7,1,6,5,0.51
61,2,3,6,1.64
31,1,3,14,5
30,1,2,8,3.31
48,2,2,15,4.16
67,2,3,15,5
11,2,3,12,NA
16,1,1,99,NA
59,2,3,1,0.12
9,1,4,4,0.76
63,2,3,8,4.54
61,1,3,10,4.32
26,2,4,5,1.01
12,2,2,4,0.58
19,1,3,14,3.1
72,2,3,8,2.65
43,1,6,15,4.25
7,2,6,3,0.42
17,1,1,5,0.85
40,1,7,15,5
49,2,3,15,5
4,1,4,4,0.47
23,2,1,77,NA
9,1,3,3,0.61
75,1,4,5,0.48
14,1,4,3,0.59
50,1,3,7,1.77
4,1,4,5,0.56
2,2,3,15,5
47,1,3,15,5
0,2,4,7,1.77
77,2,3,5,1.76
12,2,4,5,0.72
13,2,1,5,0.72
2,1,1,9,3.07
10,2,3,15,3.96
19,1,3,NA,NA
3,2,4,4,0.47
46,1,3,7,1.47
6,2,1,4,0.91
77,1,6,5,0.86
14,1,3,14,5
51,1,2,12,4.44
73,1,3,5,1.55
56,2,7,4,1
10,1,1,6,1.26
19,1,1,5,0.38
40,2,7,8,2.12
58,1,6,14,5
63,2,2,14,4.84
40,1,3,15,5
53,1,3,3,0.04
61,2,3,3,0.76
32,1,4,15,5
80,1,4,4,0.84
16,1,4,6,0.65
66,1,4,3,1.22
62,1,2,8,2.43
15,2,3,15,3.63
18,2,7,2,0
6,2,6,77,NA
29,1,6,15,5
39,2,7,14,3.79
51,2,2,1,0.02
28,1,3,7,2.02
17,1,3,15,3.6
41,2,3,13,NA
72,1,3,3,0.76
80,1,4,5,0.84
80,2,3,2,0.53
0,1,1,13,NA
63,1,2,13,NA
61,1,1,5,0.69
36,2,6,2,0.16
12,1,4,3,0.38
54,2,3,6,2.14
49,1,4,4,0.51
16,1,3,15,3.17
8,2,3,2,0.39
32,1,3,3,0.51
8,2,7,15,5
12,2,3,15,4.72
59,2,3,1,0
11,1,3,7,1.43
7,2,2,8,1.46
8,1,2,6,1.09
11,2,2,6,1.33
73,2,3,14,5
9,1,6,14,3.18
22,1,1,7,2.58
69,2,4,3,1.22
0,1,4,4,0.54
46,1,3,7,1.45
0,1,6,3,0.48
17,2,1,5,0.82
67,1,6,9,3.81
24,2,1,3,0.31
39,2,3,12,1.7
57,2,3,7,2.2
80,1,3,7,2.67
22,2,3,4,0.92
0,1,2,1,0.11
57,2,4,13,NA
10,1,3,4,0.76
5,1,3,3,0.59
7,2,1,4,0.47
66,1,3,14,4.77
60,1,4,8,3.22
47,2,3,15,5
9,1,3,14,3.4
13,2,2,9,1.99
0,1,3,5,1.01
73,2,1,3,1.18
44,2,4,10,4.36
33,1,3,12,0
11,2,4,5,1.02
23,2,3,4,1.37
38,2,4,2,0.18
0,2,1,6,0.7
75,1,6,7,1.43
0,1,3,3,0.61
18,2,4,10,2.87
2,2,3,1,0
9,1,3,5,1.06
32,1,4,3,0.86
3,1,4,6,1.36
41,2,4,5,0.56
4,2,7,14,3.45
9,1,4,1,0.31
34,2,2,4,1.14
3,1,3,14,4.55
13,1,1,4,0.54
18,2,3,14,3.14
43,2,4,3,0.86
35,1,2,4,0.87
76,1,3,10,4.13
19,2,3,5,1.27
10,2,1,6,0.68
50,2,3,9,1.51
12,2,4,6,1.28
5,1,1,6,0.68
11,2,4,5,0.59
67,1,1,9,3.5
60,2,2,12,NA
61,2,3,15,5
14,1,1,6,1.03
14,2,1,6,1.04
52,2,3,15,5
80,2,3,14,5
6,1,3,15,5
5,1,7,3,0.42
63,1,3,15,5
9,2,3,14,4.03
51,2,3,8,4.28
67,2,3,15,5
41,2,1,4,0.54
29,1,4,5,1.06
22,2,4,1,0.11
9,1,1,9,2.42
26,1,3,2,0.53
66,1,4,14,4.84
33,1,1,9,2.82
9,2,1,8,1.81
79,2,3,3,0.9
74,2,3,14,4.3
31,2,3,15,5
54,2,3,15,5
35,2,3,8,3.05
66,2,4,6,2.23
80,2,3,4,1.16
5,2,3,8,1.81
44,2,7,6,1.84
6,2,2,13,NA
10,1,1,6,0.84
13,2,3,15,5
41,2,3,2,0.78
52,1,4,13,0.87
13,1,4,15,5
1,2,6,9,3.17
34,1,3,15,5
16,2,2,15,2.27
38,1,4,15,4.16
16,1,3,6,1.11
32,2,2,77,NA
62,1,3,4,0.98
66,1,6,15,5
80,2,3,6,1.59
2,2,3,15,4.19
30,1,6,15,5
30,1,3,3,0.36
15,1,7,8,1.81
23,2,1,5,0.88
10,2,4,14,3.4
40,2,1,5,0.72
12,2,3,3,0.36
76,2,3,6,1.92
0,2,1,6,0.79
22,1,1,15,5
16,2,4,10,2.33
36,2,3,6,1.26
8,2,6,6,1.52
18,1,7,15,5
15,1,3,7,0.88
64,1,6,3,0.64
47,1,3,15,5
39,1,1,6,0.95
80,2,2,12,NA
47,2,4,15,5
15,2,4,8,2.25
3,1,4,6,0.91
78,1,4,14,4.61
4,1,4,7,1.27
28,1,1,2,0.48
72,2,6,15,5
9,2,3,77,NA
24,2,1,8,1.79
12,1,4,6,1.16
4,2,1,5,0.8
8,1,1,7,1.05
40,1,1,5,0.9
18,1,7,4,0.57
23,2,3,14,2.87
4,2,4,5,0.55
17,1,3,7,1.78
28,2,4,8,1.89
0,1,2,6,0.7
6,2,3,4,0.65
5,2,7,4,0.95
6,2,2,3,0.64
3,2,7,6,0.7
80,2,3,3,0.94
41,2,1,6,1.07
5,1,3,3,0.61
0,1,2,1,0.03
11,1,1,10,2.22
32,1,6,15,5
57,2,7,5,1.89
40,1,1,14,4.12
55,1,6,15,5
11,2,3,6,1.22
19,2,4,13,NA
7,2,3,6,1.12
77,2,3,6,2.03
24,2,1,5,1.02
6,1,3,3,0.59
80,2,3,5,1.8
6,1,3,5,0
14,2,3,4,0.54
41,2,3,15,5
6,1,4,4,0.63
32,1,6,14,5
12,1,3,4,0.72
1,1,7,15,5
7,1,1,4,0.64
10,1,4,1,0.17
44,2,1,6,1.27
70,2,3,3,1.11
77,1,3,3,0.64
15,1,1,4,0.47
38,2,6,6,1.22
28,2,3,9,4.97
8,1,4,3,0.38
30,1,2,14,4.25
12,1,4,3,0.36
59,1,2,9,5
65,2,1,6,1.64
12,1,3,15,5
38,1,4,3,0.51
0,1,4,10,2.19
75,1,3,6,1.93
15,2,6,15,3.63
3,2,1,3,0.49
60,1,3,2,0.73
43,2,3,10,3.28
63,2,1,4,0.72
23,2,3,7,2.02
2,2,3,6,0.9
36,2,1,7,1.25
0,1,3,15,5
0,2,1,13,NA
47,2,4,15,5
63,2,3,7,3.75
4,2,2,8,0.64
14,2,1,14,3.45
16,1,4,9,2.55
66,1,3,15,5
30,2,3,12,NA
80,2,4,5,1.71
41,2,3,15,5
63,1,4,9,3.87
29,1,6,3,0.56
55,1,1,5,0.96
9,2,1,15,5
4,2,1,6,0.68
11,1,4,8,2.53
39,1,3,15,4.9
66,1,7,3,0.93
22,1,3,8,1.29
27,1,3,15,5
7,1,3,15,5
12,1,6,15,4.69
6,1,1,5,0.67
28,2,4,1,0.06
27,2,1,4,0.65
19,2,3,6,0.43
73,2,3,4,1.48
35,2,3,15,5
8,1,7,15,5
14,1,3,1,0.02
