RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
43,1,3,14,3.22
68,2,1,8,2.59
58,2,3,15,5
5,1,3,10,3.47
21,1,7,14,3.92
69,2,3,4,1.3
25,2,3,7,1.27
13,1,6,6,1.24
1,1,3,15,4.29
52,2,1,7,1.28
36,2,3,5,0.74
2,2,6,9,2.43
14,2,1,7,0.74
40,1,3,10,2.96
36,1,2,NA,NA
80,2,3,12,NA
26,1,2,2,0.25
60,2,1,9,3.68
72,1,1,NA,NA
2,1,6,15,5
14,1,1,7,1.73
24,1,3,6,2.27
73,2,2,14,4.48
62,2,7,2,0.81
22,1,3,9,4.67
52,2,3,5,1.47
32,2,4,8,1.38
57,1,6,6,0.82
0,2,2,15,5
25,1,3,7,1.91
43,1,4,8,0.82
38,1,3,2,0.42
8,1,1,7,1.53
30,2,7,14,4.96
36,1,4,6,1.16
9,1,6,6,1.32
10,2,2,NA,NA
5,1,1,6,0.98
7,1,2,13,NA
0,1,3,4,0.74
67,2,3,15,5
11,2,4,5,0.61
25,1,6,1,0.3
6,2,1,3,0.46
11,1,4,9,1.47
30,1,4,6,2.1
2,1,3,9,1.52
14,2,3,14,2.18
9,1,3,4,0.74
24,2,2,6,1.34
37,1,4,6,2.36
15,2,3,7,1.81
53,2,1,15,5
29,1,3,9,5
12,2,6,77,NA
40,1,3,1,0
40,2,3,14,4.46
54,1,3,15,3.38
2,1,4,15,5
29,1,1,6,1.23
48,1,3,15,4.12
56,2,1,NA,NA
13,1,1,10,1.42
36,1,4,6,1.32
79,2,3,77,NA
28,1,4,6,1.32
35,1,1,NA,NA
63,1,6,4,0.89
70,2,4,5,2.02
63,2,4,99,NA
11,1,1,6,0.92
21,1,3,14,2.82
80,2,3,99,NA
26,1,1,13,NA
6,1,1,10,2.46
8,2,2,4,0.55
0,1,1,10,1.5
6,1,6,15,5
40,1,1,6,0.98
14,2,1,9,2.24
56,2,1,7,1.55
0,2,4,6,0.9
0,1,1,6,0.98
14,1,2,9,2.52
7,1,3,15,2.51
2,2,1,14,3.2
22,1,6,12,NA
1,1,3,13,NA
16,2,4,13,NA
44,2,6,2,0.4
14,2,2,15,3.52
3,2,4,8,2.14
33,1,4,6,2.63
41,1,4,14,4.73
2,2,3,3,0.71
59,1,3,6,1.75
69,2,1,5,0.82
60,1,4,14,4.36
31,2,4,3,0.27
0,2,3,4,0.48
1,1,3,2,0.25
0,2,1,9,2.89
20,1,3,6,1.15
31,2,3,4,0.52
0,2,4,15,5
79,2,3,8,3.14
48,1,6,6,0.92
22,2,2,5,0.74
58,1,4,15,5
65,2,3,6,1.81
38,1,3,8,1.83
8,1,6,77,NA
18,2,4,15,5
74,1,1,99,NA
1,1,2,5,1.32
80,1,1,3,0.9
36,2,1,7,1.07
43,1,6,15,5
8,1,2,99,NA
14,1,1,5,0.59
39,2,2,NA,NA
19,2,3,15,5
8,2,4,2,0.26
15,1,6,15,5
2,1,4,14,2.81
67,2,4,6,2.27
11,1,1,8,1.58
37,2,2,14,4.86
49,1,4,2,0.31
0,2,1,9,2.11
4,1,4,6,1.28
71,2,1,6,0.71
15,2,3,15,5
0,1,3,15,4.49
56,2,4,6,1.24
19,1,1,6,1.23
13,1,3,9,2.24
13,2,3,15,3.33
6,1,1,2,0.18
31,2,1,1,0
8,2,4,10,3.47
76,1,3,4,1.41
80,2,3,4,1.26
22,1,6,8,2.06
70,1,1,2,0.31
1,1,1,7,0.82
75,2,2,2,0.47
12,2,6,7,1.23
80,1,2,1,0
1,1,2,3,0.44
40,2,7,9,2.11
15,1,1,99,NA
22,1,3,15,5
44,2,2,5,0.74
27,2,6,12,NA
63,2,4,77,NA
58,2,4,99,NA
59,1,2,99,NA
14,2,2,7,0.84
4,1,4,1,0.08
31,2,3,15,3.79
42,1,7,7,1.61
29,2,1,7,1.84
18,1,4,8,1.1
62,2,6,99,NA
12,1,6,15,5
46,1,1,6,0.69
43,2,1,7,1.74
44,1,4,10,1.82
61,1,3,9,3.64
58,1,4,10,4.06
9,1,3,10,2
56,2,1,12,NA
6,1,4,2,0.22
59,1,2,4,1.07
9,2,3,15,3.15
58,1,4,3,0.93
70,2,6,9,5
77,2,3,6,2.27
8,1,2,9,1.47
19,1,1,5,0.61
36,2,4,14,2.61
9,2,7,14,3.72
53,2,3,15,5
0,2,3,5,0.95
52,1,4,7,2.08
48,1,3,15,5
62,1,3,5,1.38
20,2,1,8,1.22
8,1,4,15,4.32
29,2,3,14,3.2
71,2,3,15,5
44,2,6,10,2.67
56,2,2,7,2.39
23,2,4,8,1.27
70,2,1,2,0.55
43,2,4,2,0.71
17,2,3,6,1.06
1,2,6,15,5
67,1,4,15,5
39,2,2,14,3.7
20,1,6,4,0.92
26,2,4,9,2.97
19,2,6,15,4.22
33,1,3,9,2.22
2,2,7,15,3.52
6,2,4,6,2
14,2,2,15,5
6,1,2,8,1.76
21,1,6,10,2.97
27,1,3,15,5
78,1,3,4,1.35
12,2,7,15,4.16
64,1,4,7,1.98
67,1,2,3,0.7
11,2,1,NA,NA
11,1,1,6,0.61
0,1,3,1,0
68,1,6,5,0.7
31,2,2,5,1.25
2,1,3,9,2.99
1,2,4,8,1.76
13,1,1,15,3.52
7,2,1,8,1.69
28,2,6,9,3.77
75,2,7,4,0.94
9,1,3,14,3.2
9,1,6,15,4.95
27,1,1,5,0.75
1,2,4,4,0.53
9,2,4,6,1.23
38,1,3,15,1.7
8,2,3,15,4.28
5,1,1,15,5
52,2,6,14,2.76
31,2,3,6,1.49
65,1,6,7,2.18
3,2,3,8,1.69
15,2,4,7,1.77
80,1,3,5,1.51
58,2,4,14,5
2,2,7,1,0.14
9,1,3,5,1.03
12,1,4,4,0.89
34,1,2,8,2.48
36,2,3,14,5
6,2,7,7,1.46
11,1,4,10,1.82
73,1,3,6,1.57
3,2,1,99,NA
9,2,3,10,3.24
19,2,4,1,0
17,1,3,10,2
55,1,7,14,2.3
14,1,2,12,NA
7,1,2,99,NA
9,2,1,10,1.96
57,2,4,6,1.79
12,1,4,8,1.58
1,1,3,14,2.92
51,2,6,9,1.84
80,1,6,2,0.35
76,1,2,15,5
61,1,4,5,1.28
17,2,2,6,0.92
51,2,3,9,2.73
43,1,1,99,NA
54,1,6,14,3.62
13,1,1,6,1.05
0,1,2,14,4.07
1,2,2,10,2.84
47,1,6,6,1.24
38,1,3,15,5
80,1,3,12,3.03
35,2,4,13,NA
6,1,3,14,2.58
60,2,3,15,5
0,1,4,1,0.06
27,2,2,13,NA
27,1,6,8,2.27
30,2,3,9,2.53
52,1,4,8,2.55
18,2,7,14,1.96
33,1,3,NA,NA
15,1,3,15,5
54,2,4,1,0
52,2,2,1,0
68,1,2,15,4.12
53,1,4,15,5
0,2,1,7,1.65
4,2,3,7,1.43
0,1,3,3,0.64
14,1,4,2,0.26
15,1,1,7,1.23
0,2,2,7,0.84
10,1,2,15,4.99
5,1,3,14,3.5
7,1,7,9,2.39
8,2,6,15,5
0,1,4,10,2.46
1,1,6,8,2.16
6,2,1,3,0.4
9,2,1,2,0.3
43,1,2,15,4.94
7,1,3,7,1.76
1,1,3,8,2.24
63,1,1,3,0.82
80,1,4,5,0.82
80,1,3,6,1.56
2,2,1,77,NA
54,1,3,9,0.17
1,1,6,15,5
38,2,3,10,2.96
46,2,3,12,NA
30,2,3,15,5
6,1,2,13,NA
42,2,4,7,1.23
55,1,6,7,1.14
52,2,2,5,0.85
65,1,6,10,4.06
37,2,2,10,1.42
54,2,3,15,5
16,1,3,15,4.3
10,2,4,7,0.95
10,1,3,15,5
42,2,3,10,2.67
80,2,6,3,0.72
17,2,4,5,0.91
39,2,3,15,5
44,1,3,8,2.07
2,1,7,6,1.49
1,2,3,8,2.48
80,2,2,6,1.88
37,2,2,7,1.23
19,1,2,2,0.22
57,1,4,8,3.12
14,1,1,NA,NA
22,1,3,8,1.36
0,1,3,15,4.62
7,1,2,9,1.47
4,1,7,7,1.65
56,2,3,12,NA
15,1,3,2,0.21
50,1,3,15,5
34,2,3,6,1.49
44,2,1,NA,NA
16,2,4,3,0.55
32,2,2,14,3.91
37,2,6,NA,NA
49,2,4,6,1.39
11,1,3,1,0
52,1,4,4,0.94
37,1,3,8,2.02
68,1,2,2,0.35
10,1,1,1,0.2
17,2,4,NA,NA
6,2,7,6,1.36
80,2,3,3,0.92
5,2,2,12,NA
12,1,4,3,0.56
15,2,6,NA,NA
17,1,6,6,1.07
9,1,4,10,2.46
13,2,6,15,5
44,1,3,15,5
1,2,6,4,0.63
11,1,1,3,0.41
18,2,2,10,1.42
75,1,3,6,2.01
10,1,1,7,0.82
55,1,6,10,1.59
80,1,3,15,5
60,1,2,4,1.53
52,1,3,7,2.08
25,2,4,99,NA
15,1,3,14,3.97
66,2,4,3,0.84
37,2,3,15,5
4,2,1,7,2.08
20,1,3,15,0.55
17,1,3,15,5
5,1,4,14,2.79
4,1,3,14,3.71
77,1,4,4,0.77
15,1,2,7,1.07
5,1,3,15,5
80,2,3,77,NA
27,2,3,6,1.24
11,1,6,15,5
4,2,1,5,0.68
62,1,2,9,3.61
46,2,1,15,4.74
33,2,4,6,0.77
6,1,1,6,1.49
17,1,1,7,1.44
17,1,6,7,1.41
5,1,4,4,0.53
59,1,7,12,NA
10,1,1,7,1.23
36,2,3,14,2.46
27,2,4,10,4.39
45,2,4,NA,NA
0,1,3,14,4.74
14,2,2,12,NA
6,1,2,7,1.48
8,1,3,14,3.09
3,2,4,5,0.33
80,2,2,2,0.81
8,1,4,NA,NA
22,1,3,15,5
17,2,4,8,1.58
4,1,7,14,3.29
16,2,6,6,1.07
39,2,3,15,3.52
77,2,4,12,NA
11,2,3,5,1.26
61,1,4,10,4.06
3,2,4,5,0.91
17,1,1,7,1.23
18,2,1,7,1.65
19,2,1,15,5
26,2,7,4,0.94
41,2,2,7,1.56
11,2,3,15,3.52
0,2,2,3,0.39
3,2,6,7,1.41
69,2,4,2,0.76
2,2,1,NA,NA
70,1,3,7,1.79
78,2,1,6,1.84
66,1,2,12,NA
15,1,6,15,0.2
12,1,3,14,3.7
2,2,1,99,0.58
13,1,1,9,1.47
18,1,4,13,NA
57,2,2,14,5
49,1,3,8,2.06
53,1,7,12,NA
9,1,3,5,1.03
5,2,4,5,1.02
80,2,7,7,2.18
51,1,3,14,3.3
1,2,7,7,1.65
3,2,2,14,3.17
0,2,1,6,0.52
78,2,3,9,3.92
2,1,2,7,1.2
2,1,3,3,0.38
37,2,7,6,1.36
68,1,3,12,NA
10,1,3,8,2.24
36,2,1,4,0.48
53,1,2,15,5
24,1,3,8,1.83
9,2,1,10,3.47
48,2,2,NA,NA
67,2,6,5,1.36
56,2,3,6,1.88
28,1,3,9,5
27,2,6,4,1.26
80,1,3,15,5
16,2,3,15,2.22
59,2,2,6,1.57
80,2,3,4,1.53
11,1,3,10,2.7
15,1,1,7,0.74
12,2,2,9,1.94
44,2,6,15,5
15,2,6,8,2.48
24,2,6,15,2.66
53,1,1,9,2.47
6,1,2,15,4.94
4,1,4,13,0.3
0,2,3,7,1.41
78,2,1,3,0.8
5,2,1,8,1.47
30,2,4,4,0.74
36,1,1,6,1.24
48,2,2,14,4.72
36,2,1,99,NA
42,1,3,10,2.67
27,2,4,8,2.02
62,1,4,7,1.1
0,1,7,6,1.29
48,1,7,14,3.7
53,2,6,15,5
13,1,2,9,2.11
35,2,3,8,3.82
74,1,3,NA,NA
18,1,4,7,1.61
9,1,3,15,4.12
14,1,4,4,0.69
2,1,3,6,1.24
20,2,1,14,2.18
5,1,2,6,1.89
48,1,3,15,4.28
11,1,2,5,0.59
66,2,2,3,0.7
37,1,2,9,2.74
14,2,3,14,2.04
20,2,3,6,0.82
16,2,3,9,2.2
8,2,3,15,3.38
54,2,1,NA,NA
0,1,1,NA,NA
5,2,4,4,0.62
27,1,2,14,4.72
6,2,6,15,5
23,1,6,6,1.24
44,1,3,4,1.27
11,2,4,77,NA
61,1,3,8,3.01
47,1,3,7,0.76
1,2,3,12,1.56
8,2,1,4,0.74
7,2,4,2,0.25
11,2,1,5,0.95
10,1,4,4,0.9
62,2,3,4,1
80,1,3,12,NA
50,2,2,6,1.49
66,2,1,13,NA
66,1,1,10,1.76
49,1,1,6,1.18
28,2,6,9,3.75
17,2,6,14,2
8,1,7,7,1.46
73,2,3,6,2.01
24,1,3,15,3.33
28,2,6,14,1.03
72,1,4,2,0.35
48,2,3,15,5
36,1,1,5,0.61
5,2,3,5,1
18,1,3,15,5
23,1,6,9,5
46,1,2,15,5
11,1,1,12,NA
56,2,3,3,0.82
1,2,3,6,1.54
7,1,3,15,5
17,2,1,9,2.6
9,2,1,2,0.36
6,2,4,8,1.22
18,1,4,15,5
1,1,3,5,1.19
11,2,7,15,5
11,2,1,7,1.65
12,1,3,NA,NA
55,2,1,4,0.94
52,1,2,7,1.26
47,1,3,8,2.36
70,1,3,15,5
46,2,4,7,3.4
27,1,3,15,5
3,1,7,12,NA
7,1,7,12,NA
6,2,3,4,0.94
5,2,1,15,3.99
77,2,1,6,1.09
1,1,3,14,3.29
32,2,3,14,3.4
5,1,1,13,NA
80,2,6,3,0.82
25,1,4,3,0.69
28,1,4,8,1.36
79,1,1,12,NA
13,2,2,9,1.49
1,1,4,14,2.81
54,1,1,77,NA
42,2,3,7,0.34
29,2,4,5,1.87
6,2,1,13,NA
6,1,3,10,2.88
37,2,3,4,0.69
32,2,4,3,0.45
50,1,3,14,5
68,1,3,8,2.56
13,2,6,6,0.95
4,1,4,4,0.8
38,2,3,12,NA
7,2,4,3,0.27
54,1,7,6,0.6
80,1,3,12,NA
42,2,1,2,0.45
22,2,4,6,1.62
15,2,4,8,1.58
16,1,3,9,2.94
49,1,4,15,5
50,2,3,3,0.81
0,2,1,3,0.29
7,2,1,4,0.48
26,2,3,14,2.76
36,2,6,14,3.29
7,1,1,12,NA
35,1,3,9,1.26
2,2,4,3,0.45
33,2,2,5,0.84
71,1,6,12,NA
75,2,1,12,NA
59,1,3,9,3.43
61,1,1,6,1.09
50,1,3,3,0.43
7,1,4,6,0.92
33,2,3,15,5
2,1,2,77,NA
1,2,3,14,3.79
10,2,4,77,NA
6,2,1,15,2.79
27,1,6,7,2.51
13,2,6,9,1.84
10,2,1,6,0.94
1,1,2,9,2.74
25,1,4,8,2.82
12,2,4,10,1.82
8,2,1,8,1.86
52,2,3,15,5
10,2,4,8,2.06
36,2,6,15,5
80,1,6,77,NA
11,1,4,13,NA
32,2,4,6,0.92
30,1,7,6,1.69
55,1,2,8,1.76
36,1,2,9,2.11
48,1,2,77,NA
34,1,6,12,NA
21,1,3,15,5
4,2,7,7,1.07
36,1,6,9,2.59
70,1,3,15,5
17,2,3,3,0.5
80,2,3,2,0.64
33,1,4,6,1.87
3,1,2,15,5
57,1,6,12,NA
48,2,4,6,2.12
0,1,6,14,3.73
49,1,3,15,5
13,2,3,7,0.98
44,2,2,7,1.48
61,1,6,9,3.77
15,2,4,8,1.23
21,1,1,4,1.58
34,2,3,15,5
27,1,3,5,1.7
5,1,2,15,5
3,1,4,6,1.24
38,2,1,15,5
17,2,1,9,2.11
34,1,1,12,NA
0,2,1,9,2.11
4,2,7,14,3.7
32,1,4,6,1.49
70,1,3,7,2.25
5,2,2,77,NA
80,1,3,1,0.03
14,2,4,6,1.49
1,2,3,6,1.24
0,2,4,15,4.53
8,2,3,14,4.41
23,2,4,1,0.08
53,2,2,10,2.59
61,2,1,6,1.76
66,1,4,12,NA
72,1,3,6,2.69
70,1,6,14,1.96
38,1,3,9,1.84
10,1,1,10,3.01
66,2,3,2,0.77
0,1,1,15,5
6,2,2,1,0
6,2,3,8,1.69
37,2,4,15,4.58
54,2,3,5,1.19
5,1,4,3,0.52
25,1,4,NA,NA
80,2,4,99,NA
14,2,3,15,5
43,2,1,2,0.31
63,1,1,15,4.22
67,1,3,15,5
66,1,6,15,5
12,2,1,15,5
21,2,1,4,0.03
9,1,3,15,5
18,2,1,7,0.84
17,2,3,6,0.92
0,2,3,15,3.52
80,1,3,12,NA
64,2,3,14,5
6,1,6,15,3.87
4,2,4,4,0.53
1,1,7,14,3.29
9,2,3,15,5
5,1,7,6,1.01
0,1,1,10,2
48,1,3,15,5
73,1,3,15,5
70,1,3,15,5
60,1,1,5,0.95
60,2,4,7,3.4
10,1,3,15,5
3,2,3,15,3.59
43,2,4,2,0.34
8,1,4,6,0.77
20,2,1,9,2.27
0,2,3,14,2.31
70,1,2,10,3.47
27,1,1,14,1.86
32,1,2,9,1.74
11,1,1,9,1.84
6,1,1,7,0.82
63,2,3,1,0.16
0,2,7,15,1.67
3,1,6,15,3.74
11,2,3,15,4.6
16,1,3,14,3.27
3,2,2,6,0.88
41,1,3,9,5
2,2,1,2,0.4
67,2,6,NA,NA
11,2,4,5,0.21
19,2,4,6,0.95
32,1,3,7,2.18
51,2,4,9,2.47
29,2,1,9,1.49
31,2,3,8,2.06
20,2,3,15,0.85
58,2,6,14,1.72
35,1,6,14,3.73
6,2,6,10,2.88
6,2,3,15,3.16
62,1,2,8,4.04
26,2,6,9,0.42
33,2,6,15,5
16,2,1,6,0.69
41,2,1,7,1.3
15,1,4,5,0.99
23,2,3,6,2.12
15,1,4,7,0.95
4,2,4,7,0.95
71,1,6,99,NA
35,1,4,3,0.87
26,2,2,14,3.72
10,1,2,5,1.19
8,1,3,8,1.69
10,2,4,5,0.99
79,1,4,2,0.72
19,1,4,13,NA
20,2,4,10,2.46
31,2,3,8,3.14
18,2,1,99,NA
14,1,2,5,0.61
41,1,2,3,0.35
15,2,6,10,2.67
24,2,4,6,0.94
13,2,3,10,2.68
19,1,1,1,0.06
8,1,3,5,1.25
36,2,4,10,2.09
44,2,3,14,3.73
46,2,4,9,3.43
14,2,6,15,5
16,1,6,15,5
31,1,2,8,1.76
29,2,6,NA,NA
5,2,4,5,0.63
41,2,1,NA,NA
54,1,4,7,2.97
8,2,1,9,1.49
40,1,1,8,1.22
13,1,2,3,0.5
74,2,2,6,1.49
11,2,1,2,0.18
68,1,3,12,NA
75,2,3,7,2.25
80,2,2,99,NA
42,2,2,3,0.55
52,1,1,15,5
1,1,3,4,0.74
62,1,4,9,3.64
68,1,1,5,1.43
61,2,4,5,1.52
0,2,3,7,1.99
20,1,1,3,0.59
8,1,3,14,3.96
80,2,6,15,4.12
8,1,1,14,2.64
32,2,1,9,1.49
65,2,6,15,5
35,1,3,4,0.74
64,1,1,4,0.94
57,1,3,8,1.86
42,2,2,77,NA
41,2,3,15,5
3,1,3,8,1.76
11,1,1,15,3.6
67,2,3,15,5
54,1,4,4,0.77
4,1,1,7,1.23
9,1,6,6,1.24
26,2,3,6,2
5,2,1,9,1.94
61,1,4,14,2.45
45,1,2,14,3.3
13,1,3,8,2.24
57,2,4,6,1.77
9,1,2,6,1.24
9,2,4,9,2.18
39,1,3,10,2.29
42,1,3,7,2.37
34,1,4,6,1.32
80,1,3,8,3.14
1,2,3,7,2.02
31,1,3,10,4.49
66,2,4,3,0.85
44,2,2,8,4.42
4,1,1,5,0.84
5,1,3,14,3.29
14,2,4,1,0.04
11,1,2,7,2.14
66,1,6,7,2.39
68,1,4,3,0.97
75,2,4,4,1.22
45,1,3,99,NA
27,2,3,14,3.3
68,2,4,5,0.91
69,2,3,10,4.37
10,2,3,3,0.6
67,1,1,5,0.74
2,1,2,3,0.5
80,2,2,NA,NA
25,1,3,4,0.17
0,1,1,7,0.82
28,1,3,8,2.49
29,1,2,14,4.07
51,1,3,2,0.81
27,2,4,6,1.49
19,2,2,3,0.17
63,2,2,6,1.57
3,1,1,7,1.23
6,2,2,4,1
45,2,2,15,3.52
12,1,2,14,3.7
8,1,2,14,4
38,2,3,1,0.08
18,1,6,14,2.76
29,1,1,14,3.14
80,1,3,13,NA
0,1,7,2,0.42
80,1,3,8,3.39
64,1,3,2,0.67
55,2,6,8,3.12
68,1,6,7,1.9
16,1,6,14,3.62
6,1,4,4,0.6
29,1,2,14,2.3
17,1,3,6,1.64
13,1,7,14,3.84
39,1,4,10,2.29
38,2,7,6,1.56
7,2,1,6,0.69
23,2,3,15,5
42,2,6,7,1.34
31,1,3,3,0.97
0,2,3,6,1.32
51,1,2,6,0.83
14,2,3,9,1.84
19,1,2,7,0.84
68,1,2,4,1.57
20,1,2,6,1.49
0,2,7,13,NA
80,1,4,12,NA
3,2,4,1,0.09
43,2,4,5,1.37
80,2,2,15,5
63,1,1,2,0.63
29,2,4,6,1.23
28,1,4,7,1.1
7,1,3,15,5
8,1,3,10,2.67
64,1,1,4,1.07
7,1,3,15,4.36
23,2,1,1,0.17
65,2,3,15,5
1,1,3,9,2.27
71,1,2,8,4.21
22,1,6,NA,NA
36,1,1,14,3.2
44,2,4,3,0.56
3,2,2,99,NA
3,1,4,8,1.98
14,1,6,6,1.4
22,2,3,9,1.85
28,2,4,1,0.05
51,1,1,9,2.11
54,1,3,15,5
0,2,1,1,0.2
4,1,3,6,1.87
1,2,3,5,0.87
44,1,3,3,1.09
11,1,7,6,1.24
48,1,3,15,3.52
5,1,1,12,NA
4,1,1,10,2.85
20,1,3,14,1.85
25,1,3,6,1.24
80,1,3,7,2.09
42,2,3,15,3.33
62,2,4,5,1.83
65,1,4,99,NA
51,1,6,6,1.32
18,2,2,7,1.37
10,1,3,7,1.07
5,2,4,6,1.44
7,1,7,77,NA
48,1,3,9,2.39
2,1,2,6,1.34
80,2,3,7,2.2
54,2,1,15,4.57
3,2,1,4,0.42
60,2,1,4,0.94
57,2,3,15,5
10,2,4,9,1.5
5,2,4,15,5
8,2,4,15,5
17,1,6,6,1.07
43,2,6,5,0.91
12,1,2,15,3.54
8,2,2,15,3.93
9,1,1,14,2.82
61,1,4,2,0.8
19,2,2,3,0.34
59,1,2,NA,NA
62,2,2,5,1.1
31,2,2,NA,NA
64,2,2,3,0.75
7,1,4,8,1.1
51,2,1,9,2.58
31,2,2,3,0.37
41,2,3,10,4.37
0,1,1,15,5
63,2,4,6,0.93
4,1,3,15,5
18,1,4,13,NA
26,1,6,12,1.64
11,1,4,14,2.45
14,2,3,15,4.12
2,2,6,15,4.22
7,2,6,15,5
43,2,3,14,3.51
7,2,3,14,3.23
73,1,3,6,2.1
0,2,1,7,1.14
6,2,6,15,5
15,2,4,5,0.91
7,1,2,14,1.89
16,2,3,9,2.47
16,1,7,14,1.96
4,2,1,4,0.46
26,1,6,8,2.02
13,1,4,3,0.55
7,2,3,2,0.47
80,2,1,7,3.37
52,2,6,7,3.03
60,1,4,2,0.02
10,2,2,3,0.31
73,2,3,14,5
4,1,3,8,2.06
76,1,4,7,3.16
56,2,3,8,1.76
41,2,4,6,2.69
36,1,1,7,1.41
14,2,4,3,0.34
17,2,3,2,0.73
40,2,6,77,NA
63,2,3,2,0.37
15,2,1,7,1.51
1,1,6,4,0.62
38,1,7,15,5
44,2,4,14,2.79
65,1,7,14,2.81
65,2,2,4,0.54
1,1,3,15,5
41,1,2,13,NA
57,2,3,14,4.68
9,2,1,14,2.75
36,1,1,3,0.58
23,1,2,5,0.85
1,1,3,7,2.08
3,1,3,14,2.82
7,1,2,7,1.73
80,2,4,NA,NA
28,2,4,7,3.2
2,2,6,6,1.01
29,1,6,7,1.68
23,2,6,6,2.53
67,1,3,15,5
61,1,2,99,NA
80,2,3,7,3.16
60,1,4,10,3.67
12,2,3,15,3.68
9,2,2,NA,NA
10,1,1,5,0.7
6,1,2,NA,NA
51,1,1,8,4.25
46,2,4,NA,NA
73,1,2,3,0.86
62,1,2,2,0.37
3,1,1,9,1.74
23,2,6,15,0
43,2,4,14,3.62
39,2,4,7,1.77
33,2,6,5,0.93
28,2,3,14,3.72
49,1,6,14,1.96
70,1,3,15,5
43,2,3,15,4.12
6,1,4,7,1.65
9,1,6,14,3.29
45,1,2,7,1.65
35,1,1,14,3.91
80,2,3,3,0.89
0,1,7,8,2.23
74,1,3,8,3.14
15,1,4,8,0.82
26,2,2,5,1.02
16,2,3,7,2.26
45,1,4,15,5
41,2,3,6,1.24
27,2,1,7,0.04
34,1,1,4,0.62
16,2,1,2,0.31
69,1,3,10,4.37
11,2,2,10,2.59
9,2,3,14,3.25
14,2,4,15,5
17,2,4,8,1.23
20,2,1,8,2.97
36,2,7,4,0.94
6,2,7,15,1.67
11,1,3,12,NA
8,1,1,10,2.15
36,1,2,2,0.42
42,2,1,8,1.22
64,2,4,4,1.58
51,2,2,3,0.5
73,2,3,5,1.19
34,1,3,3,0.93
4,2,3,12,NA
11,2,3,15,5
2,1,7,14,3.3
0,2,1,3,0.69
25,1,3,8,2.16
71,2,3,15,5
30,2,1,15,4.61
2,1,3,9,2.22
8,1,4,14,3.3
41,2,2,15,4.73
1,1,4,4,0.7
14,2,4,7,1.77
16,2,1,6,1.3
37,2,3,10,2
43,2,6,12,NA
38,2,6,15,5
1,2,2,14,4.22
55,1,3,10,2.76
68,2,3,6,0.71
8,2,1,4,0.89
9,1,4,5,0.54
42,2,6,7,1.41
60,2,2,7,3.54
5,2,1,9,2.11
65,2,3,14,5
48,2,2,7,1.23
12,2,6,7,1.41
76,1,1,99,NA
34,1,4,5,1.14
58,2,3,15,5
73,2,2,2,0.76
47,2,4,10,2.29
12,1,6,10,2.67
70,1,3,7,2.2
3,1,6,15,4.53
80,1,3,8,4.25
44,2,6,14,3.55
1,2,2,8,2.39
1,2,7,15,1.67
19,1,3,7,2.2
22,1,3,2,0.47
34,2,4,9,2.19
62,1,2,4,0.85
25,2,3,7,0.51
2,1,3,15,4.53
6,1,2,8,2.24
59,1,6,7,3.23
77,2,3,12,NA
3,1,4,4,0.58
15,1,4,6,1.24
80,2,2,NA,NA
62,1,2,5,1.94
8,2,1,7,1.23
0,2,7,1,0.03
45,1,3,15,4.94
66,1,2,15,5
30,1,1,9,2.11
47,1,3,8,1.54
51,1,2,14,3.16
63,1,2,9,5
64,2,2,14,4.78
33,1,6,14,5
22,2,3,15,4.54
80,2,3,8,3.39
10,1,3,1,0
80,2,3,4,1.64
10,2,2,6,1.24
61,1,3,15,5
47,2,3,15,5
39,2,3,14,2.82
76,1,1,9,3.77
8,2,1,5,1.19
2,2,4,4,0.77
17,2,6,15,5
31,2,3,8,4.04
0,1,3,15,4.22
1,1,1,14,3.91
80,2,3,6,1.85
14,1,4,6,0.77
49,1,6,8,2.06
34,2,1,5,0.68
12,2,1,10,2.68
59,2,1,7,0.9
14,1,1,14,3.7
58,1,4,8,3.18
2,2,4,1,0
17,2,3,15,5
6,2,1,8,2.1
38,1,1,7,1.23
46,2,3,15,4.54
27,1,6,12,2.1
51,2,1,3,0.49
13,1,3,6,0.69
38,1,4,15,5
3,2,2,15,3.13
5,1,4,6,0.68
10,2,2,5,0.77
77,1,3,3,0.43
33,1,4,14,4.46
11,2,1,15,5
10,2,6,14,2.99
27,2,1,6,1.16
13,2,2,6,1.49
2,1,2,4,0.67
18,1,4,NA,NA
35,2,3,15,5
47,1,1,14,2.33
4,1,6,14,1.03
80,2,3,3,1.18
22,2,7,4,1.15
58,2,3,15,5
72,2,4,14,2.61
78,2,6,77,NA
0,1,4,5,0.71
40,2,1,12,NA
15,1,2,9,1.47
50,2,6,15,4.98
66,2,2,5,1.26
22,2,6,15,5
16,2,3,14,3.7
7,2,6,10,2.46
6,1,1,15,4.61
15,2,4,6,1.49
0,1,3,7,1.29
15,2,1,7,1.23
37,2,3,8,1.83
42,2,3,7,1.44
14,1,1,6,0.69
4,1,3,15,4.22
14,2,7,NA,NA
31,1,2,8,1.58
6,2,6,7,1.73
48,2,4,6,1.23
22,2,3,4,0.66
3,1,6,9,2.47
3,1,1,14,3.91
32,2,2,2,0.28
16,2,4,15,5
32,1,1,7,0.81
6,2,3,6,1.32
8,2,2,9,1.94
11,1,2,9,2.47
80,2,3,13,NA
62,2,3,6,1.82
54,1,3,14,5
71,1,6,10,4.37
